source_codes,manufacturer,model_name,source_type_codes,source
67095,WRIGHT,989C9HE1,1,faa/faa_registry/ENGINE.txt
67096,WRIGHT,989C9HE2,1,faa/faa_registry/ENGINE.txt
67110,WRIGHT,98TC18EA1,1,faa/faa_registry/ENGINE.txt
67111,WRIGHT,98TC18EA3,1,faa/faa_registry/ENGINE.txt
67112,WRIGHT,98TC18EA4,1,faa/faa_registry/ENGINE.txt
67113,WRIGHT,98TC18EA6,1,faa/faa_registry/ENGINE.txt
67198,WRIGHT,990C7BA1,1,faa/faa_registry/ENGINE.txt
67030,WRIGHT,C14AB AC BA,1,faa/faa_registry/ENGINE.txt
67031,WRIGHT,C14BB SERIES,1,faa/faa_registry/ENGINE.txt
67032,WRIGHT,C18BA SERIES,1,faa/faa_registry/ENGINE.txt
67033,WRIGHT,C18BD SERIES,1,faa/faa_registry/ENGINE.txt
67034,WRIGHT,C18CA CB SER,1,faa/faa_registry/ENGINE.txt
67017,WRIGHT,C7BA SERIES,1,faa/faa_registry/ENGINE.txt
67027,WRIGHT,C9GC&D SERIES,1,faa/faa_registry/ENGINE.txt
67028,WRIGHT,C9HD SERIES,1,faa/faa_registry/ENGINE.txt
67029,WRIGHT,C9HE SERIES,1,faa/faa_registry/ENGINE.txt
67001,WRIGHT,CHAL R600,1,faa/faa_registry/ENGINE.txt
67003,WRIGHT,CURTISS 0XX6,1,faa/faa_registry/ENGINE.txt
67002,WRIGHT,CURTISS OX5,1,faa/faa_registry/ENGINE.txt
67004,WRIGHT,GIPSY L320,1,faa/faa_registry/ENGINE.txt
66763|66765,WRIGHT,GR-1820F-2A,1,faa/faa_registry/ENGINE.txt
66778,WRIGHT,GR-1820F-3A,1,faa/faa_registry/ENGINE.txt
66764,WRIGHT,GR-1820F-52,1,faa/faa_registry/ENGINE.txt
67188,WRIGHT,GR-1820F-55,1,faa/faa_registry/ENGINE.txt
66794,WRIGHT,GR-1820F-56,1,faa/faa_registry/ENGINE.txt
66772,WRIGHT,GR-1820F-62,1,faa/faa_registry/ENGINE.txt
67190,WRIGHT,GR-1820F-65,1,faa/faa_registry/ENGINE.txt
67163,WRIGHT,GR-1820G-102,1,faa/faa_registry/ENGINE.txt
67164,WRIGHT,GR-1820G-102A,1,faa/faa_registry/ENGINE.txt
67165,WRIGHT,GR-1820G-102B,1,faa/faa_registry/ENGINE.txt
67172,WRIGHT,GR-1820G-103,1,faa/faa_registry/ENGINE.txt
67173,WRIGHT,GR-1820G-103A,1,faa/faa_registry/ENGINE.txt
67193,WRIGHT,GR-1820G-105,1,faa/faa_registry/ENGINE.txt
67194,WRIGHT,GR-1820G-105A,1,faa/faa_registry/ENGINE.txt
67162,WRIGHT,GR-1820G-2,1,faa/faa_registry/ENGINE.txt
67183,WRIGHT,GR-1820G-3,1,faa/faa_registry/ENGINE.txt
67185,WRIGHT,GR-1820G-3B,1,faa/faa_registry/ENGINE.txt
67142,WRIGHT,GR-1820G-5,1,faa/faa_registry/ENGINE.txt
67143,WRIGHT,GR-1820G-5E,1,faa/faa_registry/ENGINE.txt
67144,WRIGHT,GR-2600-A2,1,faa/faa_registry/ENGINE.txt
67145,WRIGHT,GR-2600-A2A,1,faa/faa_registry/ENGINE.txt
67146,WRIGHT,GR-2600-A2B,1,faa/faa_registry/ENGINE.txt
67147,WRIGHT,GR-2600-B2,1,faa/faa_registry/ENGINE.txt
67148,WRIGHT,GR-2600-B5,1,faa/faa_registry/ENGINE.txt
66754,WRIGHT,GR-540E,1,faa/faa_registry/ENGINE.txt
66759,WRIGHT,GR-975C,1,faa/faa_registry/ENGINE.txt
66757,WRIGHT,HISPANO A,1,faa/faa_registry/ENGINE.txt
67005,WRIGHT,HISPANO A&I,1,faa/faa_registry/ENGINE.txt
67006,WRIGHT,HISPANO E,1,faa/faa_registry/ENGINE.txt
67000,WRIGHT,J-5,1,faa/faa_registry/ENGINE.txt
67023,WRIGHT,J-5A,1,faa/faa_registry/ENGINE.txt
67039,WRIGHT,J65-W SERIES,4,faa/faa_registry/ENGINE.txt
67060,WRIGHT,R-1300 SER,1,faa/faa_registry/ENGINE.txt
67128,WRIGHT,R-1300-1A,1,faa/faa_registry/ENGINE.txt
67061,WRIGHT,R-1300-1B,1,faa/faa_registry/ENGINE.txt
67129,WRIGHT,R-1300-3,1,faa/faa_registry/ENGINE.txt
67130,WRIGHT,R-1300-3A,1,faa/faa_registry/ENGINE.txt
67131,WRIGHT,R-1300-3B,1,faa/faa_registry/ENGINE.txt
67132,WRIGHT,R-1300-3C,1,faa/faa_registry/ENGINE.txt
67134,WRIGHT,R-1300-3D,1,faa/faa_registry/ENGINE.txt
67020,WRIGHT,R-1820 SER,1,faa/faa_registry/ENGINE.txt
66825,WRIGHT,R-1820-103,1,faa/faa_registry/ENGINE.txt
66826,WRIGHT,R-1820-103A,1,faa/faa_registry/ENGINE.txt
66828,WRIGHT,R-1820-103AM1,1,faa/faa_registry/ENGINE.txt
66827,WRIGHT,R-1820-103M1,1,faa/faa_registry/ENGINE.txt
67182,WRIGHT,R-1820-3,1,faa/faa_registry/ENGINE.txt
66795,WRIGHT,R-1820-40,1,faa/faa_registry/ENGINE.txt
66797,WRIGHT,R-1820-40C,1,faa/faa_registry/ENGINE.txt
66801,WRIGHT,R-1820-45,1,faa/faa_registry/ENGINE.txt
66802,WRIGHT,R-1820-50,1,faa/faa_registry/ENGINE.txt
66809|66810,WRIGHT,R-1820-56AM1,1,faa/faa_registry/ENGINE.txt
66812,WRIGHT,R-1820-56AM5,1,faa/faa_registry/ENGINE.txt
66811,WRIGHT,R-1820-56M5,1,faa/faa_registry/ENGINE.txt
67166,WRIGHT,R-1820-57,1,faa/faa_registry/ENGINE.txt
66796,WRIGHT,R-1820-60,1,faa/faa_registry/ENGINE.txt
66803,WRIGHT,R-1820-62,1,faa/faa_registry/ENGINE.txt
66804,WRIGHT,R-1820-62A,1,faa/faa_registry/ENGINE.txt
